UniqueID,start.time,Area,Vtot,Tcham,Pcham,Date,Site,Plot Tag,Plot letter,Person sampling,File name,Notes,start.time_formatted,CO2_LM.flux,CO2_LM.C0,CO2_LM.Ct,CO2_LM.slope,CO2_LM.MAE,CO2_LM.RMSE,CO2_LM.AICc,CO2_LM.SE,CO2_LM.se.rel,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.C0,CO2_HM.Ci,CO2_HM.slope,CO2_HM.MAE,CO2_HM.RMSE,CO2_HM.AICc,CO2_HM.SE,CO2_HM.se.rel,CO2_HM.r2,CO2_HM.k,CO2_C0,CO2_Ct,CO2_MDF,CO2_prec,CO2_flux.term,CO2_nb.obs,CO2_k.max,CO2_k.mult,CO2_g.fact,CO2_HM.diagnose,CO2_LM.diagnose,CO2_best.flux,CO2_model,CO2_quality.check,CO2_HM.score,CO2_LM.score,CO2_RMSE.lim,CO2_MAE.lim,CO2_SE.lim,CO2_g.limit,CO2_g.reverse,CO2_k.ratio.lim,CO2_p.val.lim,CO2_MDF.lim,CO2_warn.nb.obs,CH4_LM.flux,CH4_LM.C0,CH4_LM.Ct,CH4_LM.slope,CH4_LM.MAE,CH4_LM.RMSE,CH4_LM.AICc,CH4_LM.SE,CH4_LM.se.rel,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.C0,CH4_HM.Ci,CH4_HM.slope,CH4_HM.MAE,CH4_HM.RMSE,CH4_HM.AICc,CH4_HM.SE,CH4_HM.se.rel,CH4_HM.r2,CH4_HM.k,CH4_C0,CH4_Ct,CH4_MDF,CH4_prec,CH4_flux.term,CH4_nb.obs,CH4_k.max,CH4_k.mult,CH4_g.fact,CH4_best.flux,CH4_model,CH4_quality.check
20200826_1-6-U_13,2020-08-26T13:46:00.000000Z,507.7,7.629,23.33,101.325,2020-08-26,YM,1-6,U,MT & DW,13,NA,2020-08-26 13:46:00 UTC,1.27394801295566,409.740638555622,462.7609842609275,0.20874151852482495,0.5526686058822321,0.6779010549448253,533.5497506602767,0.00353256533861895,0.277292739004563,0.998043094742524,0,1.2932325896854575,409.6061063577567,2161.3200209818665,0.21190137417807647,0.5566252246613801,0.6828272568915446,539.3210463317168,0.01434685994934337,1.1093797097112164,0.998014845411954,1.2096802589111543e-4,409.043,462.258,0.00837665697064334,0.35,6.102992935754434,256,0.5964043386423571,1,1.0151376481094043,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.2932325896854575,HM,MAE | AICc,2,2,0.35,0.35,0.021875,2,0.5,1,0.05,0.0084,60,-2.7136895964191132,1947.2681194467048,1834.327278002777,-0.44464898206270903,1.999785257801288,2.497348868798467,1201.1893820546122,0.01301376946975654,-0.4795599867770083,0.994169624472726,5.33443903943265e-286,-2.7948500499025988,1947.815224762556,0,-0.4579474496077075,2.0602038761055237,2.5452375798393136,1212.9785781437704,0.05410600856859907,-1.9359181209197496,0.9939438974166392,2.351082606737159e-4,1945.63,1834.46,0.02153997506736859,0.9,-2.7136895964191132,256,0.4940544245141211,1,1.0299077881238083,LM,LM,OK
20200827_2-3-I_0,2020-08-27T10:39:00.000000Z,507.7,7.629,19.54,101.325,2020-08-27,YM,2-3,I,MT & DW,0,NA,2020-08-27 10:39:00 UTC,1.7701015150450994,436.9622574617959,515.0396478726707,0.2870492294517453,1.0861753472254358,1.350221068079069,948.2142516659018,0.00641479775921039,0.36239716788485726,0.9964274060934112,0,1.9248649438642889,435.8472513855374,937.8007347575872,0.31214650359803997,1.0198235750015086,1.2564560494791617,910.8327292569788,0.02535857910459237,1.317421213650627,0.996906369105628,6.218634075434355e-4,433.378,514.345,0.00790582479896877,0.35,6.166543343195645,274,0.8201406555764151,1,1.087431950938275,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.9248649438642889,HM,SE,1,3,0.35,0.35,0.02114427326655619,2,0.5,1,0.05,0.0079,60,-3.011015734315185,1984.7046117242828,1851.8917481550295,-0.4882825866516665,2.6795816336201703,3.3217151030904613,1441.5309283612294,0.0157812162051023,-0.5241160325152378,0.9925563713864752,1.0760457613751609e-291,-3.5774023315474675,1988.7109091982009,1539.2188336362935,-0.5801308986978716,2.2081120629126723,2.823174702727493,1354.4754090787224,0.0608942215102003,-1.7021910276404233,0.9946230568831405,0.00129063654341993,1990.89,1859.19,0.02032926376877685,0.9,-3.5774023315474675,274,0.5425362073907406,1,1.1881048281406936,HM,HM,OK
20200827_2-2-I_1,2020-08-27T10:48:00.000000Z,507.7,7.629,19.54,101.325,2020-08-27,YM,2-2,I,MT & DW,1,NA,2020-08-27 10:48:00 UTC,2.3860508607006605,439.9062363170943,602.1311664275481,0.3871716709080043,1.633473778888875,2.157088533607835,1856.8497403318652,0.0053330230834037,0.2235083573129566,0.9978962816029832,0,2.406457531709262,439.6695283014084,9310.26651265702,0.39048295192141497,1.7010874506483304,2.2347506516923468,1888.8113823574868,0.02221796569532963,0.9232644001636974,0.9977433807788856,4.401991800665498e-5,439.935,605.265,0.0051356436089122,0.35,6.162772330694641,423,1.1062047740228695,1,1.0085524878554386,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.3860508607006605,LM,RMSE | MAE | AICc,3,1,0.35,0.35,0.01701758234142103,2,0.5,1,0.05,0.0051,60,-1.2125447660843534,2021.855924760132,1939.4163618934508,-0.1967531333333679,2.740475558458636,3.497581917465727,2265.7320625841576,0.00864715787568655,-0.7131413303288295,0.9789882001133516,0,-1.2373111835246509,2022.1194082013255,0,-0.20077184700820944,2.7729878848776193,3.5414762303200993,2278.3216245223384,0.03535454554621117,-2.8573689478421183,0.9784575789782644,9.92878294891576e-5,2016.63,1935.8,0.01320594070863137,0.9,-1.2125447660843534,423,0.21861459259263105,1,1.02042515718432,LM,LM,OK
20200827_2-1-I_3,2020-08-27T11:07:00.000000Z,507.7,7.629,19.54,101.325,2020-08-27,YM,2-1,I,MT & DW,3,NA,2020-08-27 11:07:00 UTC,2.0892294129939444,396.9341393779144,506.1223667942402,0.3390938739637446,1.008407758421941,1.2899777951702929,1093.8910663046258,0.00474328035169107,0.22703492121019753,0.998332722264703,0,2.1091203041780098,396.7585066305584,5876.633230539693,0.34232227928211045,1.0459239307515875,1.335292208508262,1118.3826445241252,0.01980422324765881,0.9389802567652554,0.99821436472969,6.246899729085608e-5,401.976,508.835,0.00667623644889332,0.35,6.161212494264411,325,0.9688396398964132,1,1.0095206831094536,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.0892294129939444,LM,RMSE | MAE | AICc,3,1,0.35,0.35,0.01941450686788301,2,0.5,1,0.05,0.0067,60,-1.7133446947359172,2045.363928757556,1955.820353979288,-0.2780856359573545,2.0223806299925737,2.4921715780231546,1521.9352054961705,0.00916377671254382,-0.5348472342254668,0.9908164578416676,0,-1.7511995672414966,2045.6773418649825,0,-0.284229698110838,2.065096025517813,2.5484163014788077,1538.4919167766488,0.03795515920444391,-2.167380572405644,0.9903973135594204,1.3894160740506338e-4,2038.01,1958.22,0.01716746515429712,0.9,-1.7133446947359172,325,0.30898403995261614,1,1.022094137053615,LM,LM,OK
20200827_1-1-I_6,2020-08-27T11:31:00.000000Z,507.7,7.629,18.42,101.325,2020-08-27,YM,1-1,I,MT & DW,6,NA,2020-08-27 11:31:00 UTC,2.2773186910906684,437.4556997122464,505.6333931930377,0.36852807286914246,1.0984359092536602,1.3874373074344664,659.2835937477263,0.01171288570084165,0.5143279132018208,0.9951036452494048,7.336595818364405e-216,2.3013814458553523,437.3341221146531,3533.444538037271,0.37242203846826755,1.112947098473006,1.4059130468611891,666.3197098680631,0.04795557690281736,2.083773508697675,0.994973378708403,1.2028706616953404e-4,438.246,505.851,0.01162808866507346,0.35,6.179498547724755,187,1.0529373510546929,1,1.0105662658717125,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.2773186910906684,LM,RMSE | MAE | SE | AICc,4,0,0.35,0.35,0.02559453484444957,2,0.5,1,0.05,0.012,60,-1.4165513741424285,2014.2015742652832,1971.7932781563964,-0.2292340330210114,1.9786448807888648,2.397011677745783,863.7734963538596,0.02023581437127038,-1.42852668393485,0.9634240420232564,4.5161391208175385e-135,-1.4391528018848792,2014.3144367411708,671.0545631829617,-0.23289151874867975,1.9779581924743308,2.3973499662957964,865.9149076619324,0.08206910397929014,-5.702598353128525,0.9634138536467596,1.7337785735515576e-4,2015.63,1971.6,0.02990079942447462,0.9,-1.4165513741424285,187,0.2547044811344571,1,1.0159552474799112,LM,LM,OK
20200827_1-2-I_9,2020-08-27T12:03:00.000000Z,507.7,7.629,18.42,101.325,2020-08-27,YM,1-2,I,MT & DW,9,NA,2020-08-27 12:03:00 UTC,2.6558402153240217,461.3180920643736,580.4851948487022,0.43020614723584344,2.079466075955869,2.5568355567551064,1321.6888481000574,0.0118346560980486,0.4456087391765298,0.994510029839177,2.484147156e-298,2.900265813755142,459.5255267975051,1192.1717861827694,0.4697994158293904,2.012777266735886,2.4349279497591834,1296.4874659345949,0.04804248766489651,1.6564856723492225,0.9950210631355976,6.412363535761191e-4,461.229,581.029,0.00777228253434454,0.35,6.17341298442224,279,1.2291604206738385,1,1.0920332469629763,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.900265813755142,HM,SE,1,3,0.35,0.35,0.02095395190312373,2,0.5,1,0.05,0.0078,60,-0.7972848160505274,2024.1335986294569,1988.3595633262496,-0.129148141888833,2.156295937992316,2.670433841852097,1345.9454225685042,0.01236046098757272,-1.5503193763054672,0.9373537526476572,7.037370265768135e-169,-0.8040489886339773,2024.1785867748945,0,-0.1302438360535549,2.1643379308471133,2.679479939937671,1349.8911666036774,0.04591822780300336,-5.710874393488784,0.9369286551090372,6.434404400111318e-5,2019.6,1985.87,0.01998586937402883,0.9,-0.7972848160505274,279,0.14349793543203668,1,1.0084840102900208,LM,LM,OK
20200827_1-3-I_11,2020-08-27T12:25:00.000000Z,507.7,7.629,18.42,101.325,2020-08-27,YM,1-3,I,MT & DW,11,NA,2020-08-27 12:25:00 UTC,1.6426526954703955,398.388784205926,498.5797382222181,0.26575849871695517,1.3847975145808646,1.8622426666563847,1557.011052113672,0.00542530313534074,0.3302769447431576,0.9958827367098866,0,1.6646954192353869,398.1635338818606,4095.200979552102,0.26932470671184666,1.3780196613197575,1.873634558984028,1563.6888726827794,0.02200597172519756,1.3219218044887244,0.9958325958826704,7.284879059779725e-5,396.576,497.324,0.00572314610961153,0.35,6.180997798380458,380,0.7593099963341576,1,1.0134189800593725,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.6646954192353869,HM,RMSE | AICc,2,2,0.35,0.35,0.01795462116149019,2,0.5,1,0.05,0.0057,60,-2.592151341167578,2056.8481902198273,1898.7440964315665,-0.41937425408026713,2.2431408931057764,2.8231624196882135,1873.228953375915,0.00822476694436986,-0.317295013363888,0.9961988406220672,0,-2.696031543330893,2057.8666871885725,0,-0.4361806347896298,2.387742430458566,2.9472256800471395,1907.956805015287,0.03527393811540159,-1.30836518595852,0.9958574694339176,2.1195767320842995e-4,2053.7999999999997,1897.06,0.01471666142471537,0.9,-2.592151341167578,380,0.46597139342251903,1,1.0400748986039234,LM,LM,OK
20200921_2-1-U_2,2020-09-21T12:36:00.000000Z,507.7,7.629,17.06,101.325,2020-09-21,YM,2-1,U,MT & DW,2,NA,2020-09-21 12:36:00 UTC,0.4784057339170096,381.7530360940519,408.3735930512541,0.0762766674991467,0.9653516333432838,1.2224274540442146,1143.1527105890937,0.0040677925570188,0.8502808951960541,0.9753185443533928,7.717180595787648e-283,0.4802759089931414,381.7348287258895,3161.6078009321573,0.07657484687354367,0.9695839336565848,1.2279360014245466,1148.3554252547715,0.01635600396099699,3.4055432835026016,0.9750975258129956,2.754616762677809e-5,383.205,409.509,0.00627198001174292,0.35,6.2719800117429285,351,0.21793333571184773,1,1.0039091819841277,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.4802759089931414,HM,RMSE | AICc,2,2,0.35,0.35,0.01868161794392683,2,0.5,1,0.05,0.0063,60,-1.4507369823751948,2034.814062349585,1954.088803994011,-0.2313044652022173,3.436530722372662,4.194360789557452,2008.6501642466271,0.01395730236977825,-0.962083585056672,0.9686175959119192,1.2359103116812024e-264,-1.477996481010439,2035.0239176034215,0,-0.23565070013667283,3.5225825263381507,4.291830746051996,2026.8232564930315,0.05764088670598571,-3.899933961045649,0.9671426839848888,1.1579750886377328e-4,2029.73,1948.03,0.01612794860162467,0.9,-1.4507369823751948,351,0.25700496133579703,1,1.0187901039033374,LM,LM,OK
20200921_2-2-U_4,2020-09-21T12:58:00.000000Z,507.7,7.629,17.06,101.325,2020-09-21,YM,2-2,U,MT & DW,4,NA,2020-09-21 12:58:00 UTC,0.5609186700253704,400.3748208110323,424.7390609903187,0.08957441242384717,0.7075957283153491,0.8712710747800856,708.151638903074,0.00420423521188762,0.7495267026318566,0.9848939548413268,6.843560951560361e-250,0.5656512449907423,400.3394892699307,1750.0390129628208,0.09033016837284388,0.7120888067943657,0.8749252679649756,712.5050063179293,0.0169600076806075,2.998315274791816,0.984768294499494,6.692613191837916e-5,399.369,424.848,0.00802825807698041,0.35,6.262041300044726,274,0.25592689263956336,1,1.0084371856710668,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.5656512449907423,HM,AICc,1,3,0.35,0.35,0.02114427326655619,2,0.5,1,0.05,0.008,60,-1.6061346701161616,1986.2689607139496,1916.5043888532568,-0.2564873965466644,1.9740210263803653,2.509771060411734,1287.9321679048714,0.01211066012793189,-0.7540251980897723,0.9847148540719252,3.400004103253415e-249,-1.8317463988954816,1987.856514301856,1689.1622211947538,-0.2925158604243633,1.9198396221577632,2.4124116245699097,1268.3105679299724,0.05124012471611012,-2.79733727043259,0.9858777400980754,9.79315196756961e-4,1987.2,1916.96,0.02064409219794964,0.9,-1.8317463988954816,274,0.28498599616296044,1,1.1404687495868593,HM,HM,OK
20200921_2-3-U_5,2020-09-21T13:20:00.000000Z,507.7,7.629,17.06,101.325,2020-09-21,YM,2-3,U,MT & DW,5,NA,2020-09-21 13:20:00 UTC,0.3514416795324874,387.4204527499378,403.45298705335045,0.05605781224969466,0.8059367262145288,0.9595721185576566,802.3778921718188,0.0042806849424205104,1.2180356490769635,0.9590170452469208,2.362709923029374e-201,0.35466528017274895,387.3951867568743,1209.9835933329653,0.05657200282521252,0.8070832768940663,0.9609990202026766,805.2933850897984,0.01731206992541534,4.881241805508294,0.9588964329552871,6.877315845075615e-5,385.973,404.45,0.00764545380677683,0.35,6.2692721215570035,289,0.16016517785627044,1,1.0091725052206382,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.35466528017274895,HM,AICc,1,3,0.35,0.35,0.02058823529411764,2,0.5,1,0.05,0.0076,60,-2.959180731131774,1971.8099734366965,1836.8141281943783,-0.4720134449032095,5.396684963638825,6.760097709165164,1930.810267532658,0.03015703344571072,-1.0191007642232384,0.9709550267835484,8.182194193941772e-223,-3.888172372897409,1978.454381221626,1662.7550473724705,-0.6201951833495725,5.409926155360748,6.249641749915468,1887.4862713918592,0.1370882499712815,-3.5257760413827888,0.9751757989644004,0.00196451216981632,1986.01,1834.76,0.01965973836028328,0.9,-3.888172372897409,289,0.5244593832257883,1,1.3139354186759424,HM,HM,OK
20200921_2-6-U_9,2020-09-21T14:32:00.000000Z,507.7,7.629,14.54,101.325,2020-09-21,YM,2-6,U,MT & DW,9,NA,2020-09-21 14:32:00 UTC,0.5373012465825688,429.65839829056114,458.91837743412754,0.0850580789057162,0.9581816607548216,1.197209825816149,1115.7289436690671,0.00408801549451647,0.7608423618068518,0.9803628948083546,9.46269083237914e-292,0.5413347713674622,429.62105627494384,2233.9943720446354,0.08569661058902005,0.9617775425646692,1.201717194679777,1120.383862555002,0.01649073156957204,3.046309315752047,0.9802158872759028,4.749383613693292e-5,429.945,460.023,0.00640842384619258,0.35,6.316874934104117,347,0.24302308258776065,1,1.0075070080528346,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.5413347713674622,HM,AICc,1,3,0.35,0.35,0.01878898444832566,2,0.5,1,0.05,0.0064,60,-1.7870541791990393,1992.2810700717623,1894.9629113212195,-0.28290162427483395,2.9357854322928003,3.657374532811666,1890.7547240616968,0.01248854080293863,-0.6988339216741608,0.9833824231222728,2.933711636641175e-292,-2.061023187565678,1994.683782851798,1607.3925149888005,-0.3262725966661837,2.7974128950354347,3.499537657617908,1862.1861192990516,0.0531330858850195,-2.57799554151432,0.9847857633889276,8.424475936844538e-4,1995.02,1901.53,0.01647880417592378,0.9,-2.061023187565678,347,0.3143351380831488,1,1.1533076117979997,HM,HM,OK
20200921_2-4-U_10,2020-09-21T14:42:00.000000Z,507.7,7.629,14.54,101.325,2020-09-21,YM,2-4,U,MT & DW,10,NA,2020-09-21 14:42:00 UTC,0.5615887675733904,393.8416888739231,427.3179907485373,0.08879655669658935,0.8676564581443418,1.088027073483576,1148.575299221701,0.00324250882385743,0.5773813528835747,0.9875225389743504,0,0.5644999697397444,393.81172001291935,3184.6027505748207,0.08925686634511897,0.8745705559336957,1.096666830314655,1156.629275154727,0.01308791770842851,2.3184975039879165,0.9873253447634216,3.1982640537277305e-5,394.42,429.575,0.00585596580486508,0.35,6.324443069254293,380,0.253704447704541,1,1.005183868222531,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.5644999697397444,HM,RMSE | AICc,2,2,0.35,0.35,0.01795462116149019,2,0.5,1,0.05,0.0059,60,-2.6542505962752063,2015.7651220859289,1857.545265596061,-0.4196813169492513,3.2980930881828847,3.994808570307325,2137.0538171930493,0.01190522033369083,-0.4485341493526572,0.992432715589436,0,-2.759984604969755,2016.7223305576465,0,-0.43639962835418195,3.622538912538995,4.3411235061281666,2202.2811740149236,0.05316393711954492,-1.9262403501749792,0.991064375217002,2.1639053713136232e-4,2013.96,1855.17,0.01505819778393879,0.9,-2.6542505962752063,380,0.4663125743880569,1,1.0398357294683962,LM,LM,OK
20200921_2-5-U_15,2020-09-21T15:44:00.000000Z,507.7,7.629,12.03,101.325,2020-09-21,YM,2-5,U,MT & DW,15,NA,2020-09-21 15:44:00 UTC,0.983646154621814,382.2112579138127,420.08969889378005,0.15397740235759091,1.3176841607729295,1.649707719533712,958.1885468675084,0.00942924286276914,0.9586011004530828,0.9778045089613416,1.2153565345967078e-205,0.987104256176952,382.1877835480634,4721.990865454276,0.15451872455160043,1.3214291235437912,1.6574710640606831,962.5834422542414,0.03801582735024086,3.851247435349524,0.97759692786533825,3.56050082539067e-5,381.361,425.062,0.00905217624229839,0.35,6.388250090993441,248,0.43993543530740264,1,1.003515595053048,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.983646154621814,LM,RMSE | SE | AICc,3,1,0.35,0.35,0.02222502222503333,2,0.5,1,0.05,0.0091,60,-2.0392233726701874,2032.4348891130016,1953.908071513277,-0.31921470568993743,1.6204320227411149,2.0027277490352016,1054.3688955446255,0.01144700125365085,-0.561341214849945,0.992276798817901,4.898476612577409e-262,-2.1847179071906973,2033.3530287611884,1427.0985606287045,-0.3419900404761627,1.5971017634425435,1.9612291310847296,1046.0495281798865,0.04719498172348947,-2.160232292148735,0.9925935484159176,5.641031257544944e-4,2035.43,1953.94,0.02327702462305302,0.9,-2.1847179071906973,248,0.3546830063221527,1,1.0713480124200407,HM,HM,OK
20200922_1-1-WS_0,2020-09-22T11:17:00.000000Z,507.7,7.629,17.26,101.325,2020-09-22,YM,1-1,WS,MT & DW,0,NA,2020-09-22 11:17:00 UTC,0.414673121965045,397.32016375155627,413.8420603435257,0.06635299836132301,1.2525633388738175,1.5782864237361884,951.2370120742256,0.00862059501168764,2.078889263629274,0.9021007844802243,2.2662912893279823e-128,0.4177226944207456,397.2995569527866,1422.5111460078867,0.06684096892280274,1.2531838191532594,1.579626427204246,953.7299078796946,0.03477349560935885,8.32454067586132,0.9019358249429188,6.519724282907063e-5,397.031,414.564,0.00874930123865298,0.35,6.249500884752134,252,0.1895799953180657,1,1.0073541599254114,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.4177226944207456,HM,SE | AICc,2,2,0.35,0.35,0.02204792759220492,2,0.5,1,0.05,0.0087,60,-0.1864494044686636,2038.1183449057585,2030.68960738434,-0.02983428723461306,2.4246479714370777,3.08495497514982,1289.0164744215456,0.01685001345136247,-9.037311489077156,0.32606502133281845,2.0007259490451354e-23,-0.2372152514433098,2038.4366821805472,2019.307147873884,-0.03795747145537338,2.416841123890119,3.0817311550712905,1290.554681275623,0.08076653019294078,-34.04778137220344,0.32747282787227183,0.00198423395190293,2040.39,2030.97,0.02249820318510768,0.9,-0.1864494044686636,252,0.03314920803845896,1,1.272276798734309,LM,LM,OK
20200922_1-3-WS_1,2020-09-22T11:25:00.000000Z,507.7,7.629,17.26,101.325,2020-09-22,YM,1-3,WS,MT & DW,1,NA,2020-09-22 11:25:00 UTC,0.6142180547679412,381.74673930730194,410.33206103334214,0.09823134613759528,0.7175808058872208,0.8996527353458375,775.6136117572868,0.00391774839832632,0.6378432493011784,0.98825915508663,3.9503838978394173e-283,0.6203324118366479,381.6983220929965,1748.7761105557754,0.09920920981477405,0.7212666855346015,0.9041762728651414,780.6085352891049,0.01582847866076369,2.5516123869619456,0.988141896801964,7.257027409269124e-5,382.991,410.853,0.00749475905679551,0.35,6.25277041309797,293,0.28066098896455793,1,1.0099547009750742,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.6203324118366479,HM,AICc,1,3,0.35,0.35,0.0204472183242945,2,0.5,1,0.05,0.0075,60,-0.1418519830834217,2042.5062093376391,2035.9045073159552,-0.02268626124290086,2.009542866301191,2.5069554992893517,1376.1554995441256,0.01091712447052218,-7.696138068159354,0.3649851920736049,9.396148606290632e-31,-0.14215455114982953,2042.5087173833297,997.9059398646308,-0.02273465068412743,2.0097998009988753,2.507164448106288,1378.26018313029,0.04365042303784768,-30.70631413822309,0.36488023199783615,2.1763919427947793e-5,2039.03,2034.29,0.01927223757461703,0.9,-0.1418519830834217,293,0.02520695693655652,1,1.002132984395642,LM,LM,OK
20200922_1-2-WS_2,2020-09-22T11:33:00.000000Z,507.7,7.629,16.95,101.325,2020-09-22,YM,1-2,WS,MT & DW,2,NA,2020-09-22 11:33:00 UTC,0.4602727180396288,412.06241340679645,438.6423468754854,0.07362862456700527,0.9765571522758464,1.198740685701979,1171.019627024195,0.00377130543358818,0.8193632352685909,0.9762079913149172,3.504726181725119e-292,0.4639349533915999,412.0263947364947,1970.866576193229,0.07421446279125361,0.980247440819202,1.2023297131726431,1175.2407552622544,0.01523806879519544,3.2845269975451155,0.9760664067304808,4.760876943901989e-5,414.124,437.628,0.00604404960020828,0.35,6.251274157929712,364,0.2103674987628722,1,1.0079566639699375,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.4639349533915999,HM,AICc,1,3,0.35,0.35,0.01834498464263357,2,0.5,1,0.05,0.006,60,0.35279919478491445,2050.8064600579164,2071.1799880939247,0.05643636575071505,2.2360440066537115,2.7827775961523455,1784.125201581407,0.00875477440118012,2.481517682181081,0.8172133870255556,7.257794980827728e-136,0.35400790504598173,2050.7941435337734,4396.297412576777,0.05662971997427506,2.2369768129572427,2.784252047000645,1786.5555831643603,0.03517511477634996,9.936251217831163,0.8170213689799937,2.414395269522721e-5,2046.61,2072.39,0.01554184182910702,0.9,0.35279919478491445,364,0.06270707305635004,1,1.0034260573123024,LM,LM,OK
20200922_1-2-WD_3,2020-09-22T11:41:00.000000Z,507.7,7.629,16.95,101.325,2020-09-22,YM,1-2,WD,MT & DW,3,NA,2020-09-22 11:41:00 UTC,0.6364969123280456,449.39683532185035,474.5356491237118,0.10177657409660502,1.0446181007386317,1.2837332538602602,837.1160225800513,0.00714899187490774,1.1231777776831082,0.9696595039407464,1.0588938603794652e-189,0.638377171428751,449.3830637980732,3568.8212623959835,0.1020772296472876,1.0491994505916111,1.288777789355308,841.1350948972931,0.02869161037297444,4.494460588050132,0.9694235531195436,3.2722953028262626e-5,450,476.479,0.00882601856757719,0.35,6.253864585026127,249,0.2907902117045858,1,1.0029540741899725,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.6364969123280456,LM,RMSE | MAE | SE | AICc,4,0,0.35,0.35,0.02218034876835672,2,0.5,1,0.05,0.0088,60,-0.25997303560632556,2027.7835075657656,2017.515722115388,-0.04156998158047572,1.6754278446346305,2.130593413155839,1089.4168169652785,0.01186507785288007,-4.563964807045311,0.6589105808396607,7.707488548931965e-60,-0.26095833698712095,2027.790291312868,922.8259612494152,-0.04172753238244776,1.6755870516957023,2.1310634950767793,1091.5926559545503,0.04746109628500149,-18.18723127720723,0.6587612728179475,3.776369177460375e-5,2027.64,2016.81,0.02269547631662707,0.9,-0.25997303560632556,249,0.0461888684227508,1,1.0037900137546858,LM,LM,OK
20200922_1-3-WD_4,2020-09-22T11:48:00.000000Z,507.7,7.629,16.95,101.325,2020-09-22,YM,1-3,WD,MT & DW,4,NA,2020-09-22 11:48:00 UTC,1.05106478541053,399.2065737310401,450.144095912175,0.1681106342611711,1.925440777242934,2.17407441852897,1349.7509003114772,0.00888027891120091,0.8448840675156298,0.9786906367533436,2.4586577040689575e-256,1.0540606579465388,399.1805539304023,7041.8646611777,0.16858980361322712,1.9370223378453268,2.1866996597942814,1355.348035013413,0.03591122312081134,3.406940848240323,0.9784447836071924,2.537977132305484e-5,401.449,453.271,0.00719828039743714,0.35,6.25222068805969,306,0.4803160978890603,1,1.0028503214812194,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.05106478541053,LM,RMSE | MAE | SE | AICc,4,0,0.35,0.35,0.02000816826662603,2,0.5,1,0.05,0.0072,60,-0.3996936916848631,2036.985951999077,2017.6156842777536,-0.0639282763079983,2.138254071797568,2.7449548851204915,1492.4458119143465,0.01121211158679047,-2.8051760185473773,0.8063255491161713,1.3322474633976387e-110,-0.4013569308116314,2036.995352283956,0,-0.06419430004736257,2.1408805907091484,2.7484924550576606,1495.287441366381,0.02369179478420106,-5.90292404725417,0.8058261094656887,3.151421036645248e-5,2036.38,2012.22,0.01850986387912408,0.9,-0.3996936916848631,306,0.07103141811999811,1,1.0041612844069594,LM,LM,OK
